-719.12,-873.38,-1609.98,-1184.78,-1186.3,-1716.94,-1850.0,-1656.02,-1040.1,-1803.8,-1569.06,-1842.72,-1097.76,-740.74,-1770.74,-613.94,-914.42,-958.68,-1748.46,-855.68,-776.12,-729.6,-875.1,-837.66,-766.34,-223.42,-236.68,-228.48,-230.52,-191.32,-177.92,-112.64,-414.48,-163.88,-139.22,-64.04,-196.1,-174.58,-330.02,-692.64,-343.0,-199.24,-54.02,-53.7,-96.26,-55.2,-61.46,-66.86,-59.02,-101.22,-52.42,-53.3,-60.5,-51.6,-67.46,-56.12,-50.9,-52.64,-54.18,-53.78,-60.3,-71.32,-64.6,-59.62,-96.22,-51.84,-89.94,-54.52,-87.74,-106.88,-92.98,-52.96,-51.36,-53.26,-52.1,-51.58,-51.26,-51.38,-50.78,-51.14,-52.18,-89.42,-88.34,-87.82,-51.12,-51.2,-51.38,-51.02,-50.6,-51.08,-59.32,-53.84,-51.32,-52.88,-51.96,-87.3,-51.24,-50.8,-51.1
-51.18,-51.32,-51.22,-51.04,-51.48,-50.74,-51.14,-51.42,-51.36,-50.94,-51.58,-50.84,-51.1,-51.24,-50.9,-50.8,-50.98,-51.3,-50.68,-50.86,-51.38,-50.68,-51.48,-51.08,-51.12,-50.8,-51.48,-50.88,-50.92,-51.04,-50.68,-50.72,-50.88,-51.24,-51.32,-51.24,-51.48,-51.62,-50.88,-51.52,-51.4,-50.54,-51.38,-51.18,-50.8,-51.06,-50.94,-51.38,-51.16,-50.96,-51.4,-50.78,-51.18,-51.18,-50.78,-50.96,-50.9,-50.68,-50.86,-51.02,-50.98,-50.82,-51.0,-51.9,-51.22,-50.86,-51.22,-50.98,-50.5,-50.66,-50.82,-50.94,-51.4,-50.52,-51.06,-50.94,-50.32,-51.2,-50.86,-51.28,-50.46,-52.08,-50.74,-50.56,-50.96,-51.16,-51.16,-50.8,-51.32,-50.7,-50.96,-51.34,-51.08,-50.74,-51.48,-50.82,-51.08,-50.94,-50.78
